query,date,age,gender
ankr_price_prediction_2030,20210518,Under 35,Female
community_clothing_patrick_grant,20210518,55+,Male
aspiga,20210518,55+,Female
surrey_county_council_new_headquarters,20210518,55+,Male
eco_360_desking,20210519,Under 35,NULL
eco_toilet_compost_bags,20210519,35-54,Female
contamination_of_the_environment,20210519,55+,Female
bbc,20210519,Under 35,NULL
sustanable_hydrogen,20210519,35-54,Male
aspiga,20210519,55+,Female
building_a_sustainable_business_park,20210519,55+,Male
why_having_a_sustainable_income_is_important,20210519,35-54,Female
spur_1n1_eh11,20210519,35-54,Female
wartsila,20210519,55+,Male
fhu_designs_balsall_common,20210519,55+,Male
beautiful_ethical_clothing_for_women_uk_sites_only,20210519,55+,Female
pas_mallum_grass_on_golf_greens,20210520,35-54,Male
heat_pumps_for_homes_uk,20210520,35-54,Male
ashton_kutcher_house,20210520,55+,Male
thomaslloyd_group,20210520,Under 35,Male
st_marys_village_ross_on_wye_site_plan,20210520,55+,NULL
danish_skincare_rudolph_care,20210520,55+,Female
organic_cotton_leggings,20210520,55+,Female
sustainable_procurement_methods,20210520,Under 35,NULL
trouvaille_global,20210521,35-54,Female
sustainability,20210521,55+,Male
maximum_sustainable_yield_renewable_resource_management,20210521,Under 35,Male
heat_recovery_systems_for_houses,20210521,55+,Male
tesco_jeans,20210521,35-54,Female
bamboo_toilet_paper,20210521,55+,NULL
aniic,20210521,35-54,Female
aromatherapy_fig_essential_oil,20210521,55+,Female
albaray_clothing,20210521,55+,Male
cambridge_institute_for_sustainability_course,20210521,Under 35,Male
alcantara_leather,20210521,35-54,Male
use_less_blog,20210521,35-54,Female
habit_discontinuity_hypothesis_environmental,20210521,Under 35,Male
sustainably_sourced_heavyweight_cartridge_paper,20210521,55+,Female
timber_merchants_in_carmarthen,20210522,55+,Male
prezi_17_un_sustainability_goals,20210522,35-54,Male
inchs_cider,20210522,55+,Male
stockport_restaurants,20210522,35-54,Female
beef_farming_in_australia,20210522,55+,Male
try_on_neubau_glasses,20210522,55+,Male
eluxe_magazine,20210522,35-54,Female
crypto_currency,20210522,55+,Male
thought_clothing,20210522,55+,Female
yahoo_news,20210523,35-54,Female
air_source_heat_pump_v_gas_boiler,20210523,55+,Male
air_source_heat_pump,20210523,35-54,Male
what_is_sustainable_palm_oil,20210523,55+,Female
crevice_garden,20210523,55+,Male
porticus_foundation,20210523,35-54,Male
stone_flower_pots,20210523,35-54,Male
how_do_charities_make_new_plans,20210524,55+,Female
people_take_on_yorkshire_water,20210524,35-54,Female
jelly_alligator,20210524,35-54,Female
bulk_sustainable_tee_shirts,20210524,35-54,NULL
affluent_women_purchasing_fashion_behavior_uk_2020,20210524,55+,NULL
the_ten_must_seen_films_about_sustainability,20210524,35-54,Female
tesla_approch_to_leadership,20210524,35-54,Male
school_meals_sustainable_environment,20210524,35-54,Female
rose_dykins,20210524,55+,Female
school_meals_sustainable_environment,20210524,35-54,Female
maximum_sustainable_yield_forstry,20210524,Under 35,Male
ocean_plastic_pots,20210524,55+,Male
african_architecture,20210525,35-54,Female
the_packaging_company_head_of_sustain,20210525,35-54,Female
sustainability,20210525,35-54,Male
hair_colour_by_loreal_gray,20210525,55+,NULL
making_lamp_from_bowls,20210525,55+,Female
biodegradable_cocktail_cups,20210525,Under 35,Female
ovako_steel,20210525,55+,Male
pedler_whitehaven,20210525,55+,Male
fatboy_cannabis,20210526,55+,Male
benefits_of_procurement_to_environment,20210526,Under 35,Female
kvadrat_huddersfield,20210526,Under 35,Female
low_impact_living,20210526,55+,Male
denim_jackets_for_men,20210526,55+,Male
is_ikea_sustainble,20210526,Under 35,Female
hlose_berkowitz,20210526,35-54,Male
steriport,20210526,35-54,Male
eco_friendly_heating_systems,20210526,55+,NULL
union_blues_jeans,20210526,35-54,Male
technology_in_ethical_supply_chains,20210526,Under 35,Female
robertson_tv_stirling,20210526,55+,Male
procurement_affects_on_sustainablility_supply_chain,20210526,Under 35,Female
elys_wimbledon_bedding,20210526,55+,Female
ikea_and_triple_bottom_line,20210526,Under 35,Female
is_ikea_sustainble,20210526,Under 35,Female
this_morning_todays_fashion,20210527,55+,Male
andrew_wilson_slingsby,20210527,55+,Male
impact_investing_for_infrastructure_projects,20210527,35-54,NULL
british_volt,20210527,35-54,NULL
london_yarn_shops,20210527,55+,NULL
national_trust_and_sustainability,20210527,55+,Female
binance,20210527,35-54,Female
building_up_the_science_in_the_art_of_participatory_modeling_for_sustainability,20210527,35-54,Female
heating_engineers_that_know_danfloss_heating_kent,20210527,55+,Female
impact_od_sustainability_on_fashion_retail,20210527,35-54,Female
bulk_recycled_toilet_paper,20210527,55+,Female
circular_economy,20210527,35-54,Female
ncnean_distillery,20210527,35-54,Female
edie,20210527,55+,Male
impact_od_sustainability_on_fashion_retail,20210527,35-54,Female
director_for_sustainable_wellbeing,20210528,55+,Female
associate_director_sustainabile_staff_wellbeing,20210528,55+,Female
is_perlite_mining_bad_for_environment,20210528,35-54,Female
sustainable_wellbeing,20210528,55+,Female
director_for_sustainable_wellbeing,20210528,55+,Female
how_much_gas_from_human_excrement,20210528,55+,Male
shiba_inu,20210528,35-54,Female
director_for_sustainable_wellbeing,20210528,55+,Female
ecocapsule,20210528,35-54,Male
eco_friendly_and_sustainable_school,20210528,35-54,Female
eco_friendly_and_sustanable_school,20210528,35-54,Female
health_and_wellbeing_the_next_sustainability,20210528,55+,Female
sustainability_news_for_aviation,20210528,35-54,Female
thought_clothing,20210529,55+,Female
aspigacom,20210529,55+,Female
wagoo_beef,20210529,55+,Male
hot_water_heat_pumps,20210529,55+,Male
risks_faced_by_holiday_resort_in_developing_country,20210529,Under 35,NULL
breem_construction,20210530,35-54,Male
air_source_heat_pump_and_hot_water,20210530,55+,Female
what_is_sustainability_uk,20210531,35-54,Male
dimplex_panel_heater,20210531,55+,Male
abdeen_omer_gavin_publishers,20210531,55+,Male
what_is_sustainability_uk,20210531,35-54,Male
sustainability_in_construction,20210531,35-54,Male
als_allotment_uk,20210531,55+,Male
environmental_legislation_in_construction_uk,20210531,35-54,Male
abdeen_omer_gavin_publishers,20210531,55+,Male
pictures_of_park_benches,20210531,55+,Female
dungarees_womens,20210601,55+,NULL
6x3_timber_devon,20210601,55+,Male
objectsandfinds,20210601,55+,Male
equa_care,20210601,35-54,Female
hendrickse_2008,20210601,55+,Female
how_can_law_promote_sustainability,20210601,Under 35,Female
asos_sustainabiilty_news,20210601,35-54,Female
ezeoha_ae_can_ngos_aid_good_governance_and_sustainable_development_in_africa_some_theoretical_insights_sustainable_development_in_africa_83_128147_2006,20210601,55+,Female
abdeen_omer_publisher,20210601,55+,Male
how_can_lawyers_help_a_business_become_more_sustainable,20210601,Under 35,Female
how_can_law_promote_sustainability,20210601,Under 35,Female
envirinment_studies_in_schools_uk,20210601,NULL,Female
tips_to_for_living_sustainable,20210602,Under 35,NULL
quilter_cheviot_climate_assets_fund,20210602,55+,NULL
lottery_grant_for_golf_club,20210602,55+,Male
glass_containers_with_lids,20210603,Under 35,Female
growing_algae_as_food,20210603,35-54,Female
thought,20210603,35-54,Female
eco_washing_machine_uk,20210603,35-54,Female
how_to_use_plastic_free_lip_gloss_tubes_heart,20210604,35-54,Female
how_to_use_plastic_free_lip_gloss_tubes_heart_in_usa,20210604,35-54,Female
enel,20210604,55+,Male
oxfafam_online_clothing,20210604,55+,Male
alcantara_fabric,20210604,55+,Female
paper_sustainabilty,20210604,NULL,NULL
tweedy_clothing_southsea,20210604,55+,Female
suds,20210605,55+,Male
circular_plastic_economy_eureka_moment_hydro_cardon_state,20210605,35-54,Male
environmental_and_sustainability_factors_that_influennce_material_choice_in_construction,20210605,35-54,Male
leicestershire_county_council_green_agenda,20210605,55+,Male
sustainable_menswear,20210605,Under 35,Male
jola_miziniak,20210605,55+,Female
toiletrool_flower_stamping_youtube,20210605,55+,Male
breem_construction,20210605,35-54,Male
wing_the_cornishfisherman,20210606,55+,NULL
air_bp_saf_at_clermont_ferrand,20210606,35-54,Female
brexit,20210606,55+,Male
the_peddlers_whitehaven,20210606,55+,Male
brexit,20210606,55+,Male
boots_recycle_cosmetics,20210606,35-54,Male
northern_ireland_news,20210606,55+,Male
brexit,20210606,35-54,Female
albaray_clothing,20210606,55+,Female
ncnnean,20210607,55+,Female
oxford_university_short_course_sustainability,20210607,55+,Male
systemic_change_in_water_management,20210607,35-54,Female
garden_furniture,20210607,35-54,Female
sfdr,20210607,Under 35,Male
ali_energy,20210607,NULL,NULL
how_can_law_help_a_business_become_more_sustainable,20210607,Under 35,Female
systemic_change_in_water_management,20210607,35-54,Female
aldersgate_group,20210607,35-54,Female
robertsons_clearing,20210607,55+,Male
fun_facts_figures_calculator_for_energy_consumption_uk,20210607,55+,Male
fun_sustainability_comparison_calculator,20210607,55+,Male
university_short_course_online_sustainability_climate,20210607,55+,Male
all_typs_of_toilet_paper,20210608,55+,Male
usedcarsni,20210608,35-54,NULL
eco_friendly_celotapr_ulterative,20210608,NULL,Female
how_african_airports_are_diversifying_revenue_streams,20210608,35-54,Female
smooth_toilet_paper,20210608,55+,Male
proportion_of_eu_funds_that_are_sustainable,20210608,Under 35,Male
meeting_our_own_needs,20210608,35-54,Male
bench_cushion_124cm,20210608,55+,Male
sustable_grid_coonected_policy_and_roadmap,20210608,Under 35,Female
new_york_state_renewable_energy_jobs,20210608,35-54,Male
uk_kelp_farm,20210608,55+,Male
abdeen_mustafa_omer_publishers,20210609,55+,Male
abdeen_mustafa_omer_j_organic_inorganic,20210609,55+,Male
bream_standard_certifficate,20210609,35-54,Male
what_is_world_accreditation_day,20210609,35-54,Female
loose_8_stone,20210609,55+,Female
ivy_and_gold,20210609,55+,Female
farmed_fish_wild_fish,20210609,55+,Male
aldergate_group,20210609,35-54,Female
thought_clothing,20210609,35-54,Female
what_candles_smell_the_most_natural,20210609,35-54,Female
northern_ireland_brexit_the_guardian_on_yahoo_news,20210609,55+,Female
regenerative_farming_in_kent,20210610,55+,Male
pedler_whitehaven,20210610,55+,Male
breeam,20210610,35-54,Male
herschel_infrared_heaters,20210610,55+,Male
abdeen_mustafa_omer_scholars_publishers,20210610,55+,Male
toilet_roll_100_pack,20210610,35-54,Female
green_warrior_permaculture_culture_latest_news_2021,20210610,55+,Male
london_design_biennale_2021,20210610,55+,Female
sustainbility_in_new_implementation_in_healthcare,20210610,Under 35,Female
solar_heating_pumps,20210610,55+,Male
scrummi_spa,20210610,35-54,Female
face_masks_made_in_uk,20210611,35-54,Female
thought_clothing,20210611,55+,Female
food_works_sheffield,20210611,55+,Female
how_breeam_helps_sustainability,20210611,35-54,Male
albaray_clothing,20210611,35-54,Female
recycled_plastic,20210611,35-54,Male
heating_systems,20210611,35-54,Female
howreducing_construction_waste_helps_sustainability,20210611,35-54,Male
sustainable_wreath_backinb,20210611,NULL,Female
nomads_clothing_women,20210612,55+,Female
abdeen_mustafa_omer_greenhoues,20210612,55+,Male
low_carb_program_sustainable_development,20210612,55+,Female
ground_source_heat_pumps_cost,20210612,55+,Male
greenwarriorspermaculture_expansion,20210612,55+,Male
mens_leather_wash_bag,20210612,55+,Female
low_carb_program_sustainable,20210612,55+,Female
senegal_fdi_cost_benefits_extractive_industry,20210612,55+,Male
centre_for_sustaiable_research_uk_dilys,20210612,55+,Male
jon_jandai,20210613,35-54,Female
electric_heating_and_hot_water,20210613,55+,Female
air_pump_heating_systems,20210613,55+,Male
fresh_seafood_market_bristol_uk,20210613,35-54,Female
mcconks_paddle_board_uk,20210613,55+,Male
low_carb_program_sustainable_development,20210613,55+,Female
low_carb_program_sustainable_development,20210613,55+,Female
what_eco_friendly_fabrics_are_quick_drying,20210613,55+,Female
the_peddler_whitehaven,20210613,55+,Male
china_green_belt_and_road,20210613,55+,Male
abdeen_mustafa_omer_publishers,20210613,55+,Male
low_carb_program_sustainable_development_goals,20210613,55+,Female
daikin_ac_prices,20210614,55+,Male
non_sustainable,20210614,35-54,Female
wild_science_lab,20210614,55+,Female
how_many_fashion_acessories_ae_not_sustainable,20210614,NULL,Female
food_works_sheffield,20210614,55+,Female
wildscience,20210614,55+,Female
nbiot_technologies_for_sdg_projects,20210614,Under 35,Female
wild_science_lab,20210614,55+,Male
sustainable_swimming_shorts,20210614,35-54,Female
kampa_geyser_portable_hot_water_system,20210614,35-54,Male
sustainable_fair_trade_hemp_womens_clothing,20210614,55+,Female
ethical_clothing_for_women,20210614,55+,Female
sandpit,20210615,35-54,Female
pete_bevils_think_hire,20210615,35-54,Male
ecofriendly_sunglasses_uk,20210615,35-54,Female
low_carb_program_sustainable,20210615,55+,Female
dr_sass_brown,20210615,55+,Male
edie,20210615,35-54,Female
holly_willoughby_dress_on_this_morning_today,20210616,35-54,Female
lim_and_greenwood_2017,20210616,35-54,Male
recycled_dresses_for_women_uk,20210616,35-54,Female
sustainable_global_leader_of_2021,20210616,Under 35,NULL
is_fuel_made_from_municipal_solid_waste_a_hefa_fuel,20210616,35-54,Female
oladol_engineering_management_consultants_uk_ltd_tax,20210616,35-54,Male
sustainable_urban_water_indicator,20210616,35-54,Female
afd_and_mwansa_water_and_sanitation_authority,20210616,55+,Male
holly_willoughby,20210616,55+,Female
albaray_clothing,20210616,55+,Female
green_urbanism,20210616,35-54,Female
sustanable_materials_for_construction,20210617,Under 35,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
sun_lounger_cushions,20210617,55+,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
boots_recycling_scheme,20210617,35-54,Female
bamboo_bedding_sheets,20210617,55+,Male
sustainability_reflected_in_commercial_property_price_analysis,20210617,35-54,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
sustainability_reflected_in_commercial_property_price_analysis,20210617,35-54,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
amc,20210617,35-54,NULL
sustainable_materials_for_construction,20210617,Under 35,Male
aspigalondon,20210617,55+,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
guinea_pig_farming_for_meat,20210617,35-54,Male
what_is_a_circular_solution,20210617,35-54,Female
assessment_of_decentralization_of_municipal_waste_an_intregated_approach_for_sustainable_development,20210617,35-54,Male
